substance_name,cluster,manual_label,umap1,umap2,tsne1,tsne2
"reaction product of: saturated, monounsaturated and multiple unsaturated long-chained partly estrified alcohols of vegetable origin (Brassica napus L., Brassica rapa L., Helianthus annuus L., Glycine hispida, Gossypium hirsutum L., Cocos nucifera L., Elaeis guineensis) with O,O-diisobutyldithiophosphate and 2-ethylhexylamine and hydrogen peroxide",5,"Trade names, codes & biological materials",0.26509802654710135,1.6322015748929095,-4.011635881226235,19.810576827979524
"reaction mass of: 6,7-epoxy-1,2,3,4,5,6,7,8-octahydro-1,1,2,4,4,7-hexamethylnaphthalene; 7,8-epoxy-1,2,3,4,6,7,8,8a-octahydro-1,1,2,4,4,7-hexamethylnaphthalene",3,Petroleum & coal tar fractions,-5.475057133879992,8.005638383479031,40.035972376873524,26.306108287101733
"reaction mass of complexes of: titanium, 2,2'-oxydiethanol, ammonium lactate, nitrilotris(2-propanol) and ethylene glycol",3,Petroleum & coal tar fractions,-4.522050866332385,7.920383714289577,31.347581093078258,-2.4192995096731504
"(E)-(7R, 11R)-3,7,11,15-tetramethylhexadec-2-ene-1-ol",6,"Polymers, fatty acids & surfactants",-4.4104523746636835,-1.8324576391268659,15.393165546027431,-14.028258012290117
"reaction mass of: 2,2'-(heptane-1,7-diyl)bis-1,3-dioxolane; 2,2'-(heptane-1,6-diyl)bis-1,3-dioxolane",3,Petroleum & coal tar fractions,-5.4003839580682245,8.306145928950222,36.46560299755767,29.95731130546928
"spinosad (ISO) (reaction mass of spinosyn A and spinosyn D in ratios between 95:5 to 50:50); reaction mass of 50-95 % of (2R, 3aS, 5aR, 5bS, 9S, 13S, 14R, 16aS, 16bR)-2-(6-deoxy-2,3,4-tri-O-methyl-α-l-mannopyranosyloxy)-13-(4-dimethylamino-2,3,4,6-tetradeoxy-β-d-erythropyranosyloxy)-9-ethyl-2,3,3a,5a,5b,6,7,9,10,11,12,13,14,15,16a,16b-hexadecahydro-14-methyl-1H-8-oxacyclododeca[b]as-indacene-7,15-dione and 50-5 % (2S, 3aR, 5aS, 5bS, 9S, 13S, 14R, 16aS, 16bS)-2-(6-deoxy-2,3,4-tri-O-methyl-α-l-mannopyranosyloxy)-13-(4-dimethylamino-2,3,4,6-tetradeoxy-β-d-erythropyranosyloxy)-9-ethyl-2,3,3a,5a,5b,6,7,9,10,11,12,13,14,15,16a,16b-hexadecahydro-4,14-dimethyl-1H-8-oxacyclododeca[b]as-indacene-7,15-dione",3,Petroleum & coal tar fractions,-5.526360043731066,7.47076346740237,45.57230860302911,25.080139451342887
"α-hydro-ω-[[[(1,1-dimethylethyl)dioxy]carbonyl]oxy]-poly[oxy(methyl-1,2-ethanediyl)] ether with 2,2-bis(hydroxymethyl)-1,3-propanediol (4:1); reaction product of: α-hydro-ω-((chlorocarbonyl)oxy)-poly(oxy(methyl-1,2-ethanediyl)) ether with 2,2-bis(hydroxymethyl)-1,3-propanediol with potassium 1,1-dimethylethylperoxalate",5,"Trade names, codes & biological materials",-1.6312260715630975,0.4334634171437336,13.36641800657392,7.826975889625602
"(+/–)-(R*, R*)-6-fluoro-3,4-dihydro-2-oxiranyl-2H-1-benzopyran; 6-fluoro-2-(2-oxiranyl)chromane",6,"Polymers, fatty acids & surfactants",-5.020572194304797,-1.4066396726656842,15.193692204082195,-23.417149040954442
sodium (Z)-3-chloro-3-(4-chlorophenyl)-1-hydroxy-2-propene-1-sulfonate,6,"Polymers, fatty acids & surfactants",-4.339553364959094,-0.08615596949943771,26.043261792926536,-7.332426866902449
"reaction mass of: 4-(1,3a,4,6,7,7a-hexahydro-4,7-methanoinden-5-ylidene)-3-methylbutan-2-ol; 4-(3,3a,4,6,7,7a-hexahydro-4,7-methanoinden-5-ylidene)-3-methylbutan-2-ol; 1-(1,3a,4,6,7,7a-hexahydro-4,7-methanoinden-5-ylidene)pentan-3-ol; 1-(3,3a,4,6,7,7a-hexahydro-4,7-methanoinden-5-ylidene)pentan-3-ol; (E)-4-(3a,4,5,6,7,7a-hexahydro-1H-4,7-methanoinden-5-yl)-3-methylbut-3-en-2-ol; (E)-4-(3a,4,5,6,7,7a-hexahydro-3H-4,7-methanoinden-5-yl)-3-methylbut-3-en-2-ol",3,Petroleum & coal tar fractions,-5.51193619653258,7.784151338190944,37.923167638589376,26.35225986840293
"ethanol, 2,2-iminobis-, N-(C13-15-branched and linear alkyl) derivs.",5,"Trade names, codes & biological materials",-2.618330487456652,0.1411837266396595,6.3579100230464345,4.578297779196802
"reaction mass of 1-(2,3-epoxypropoxy)–2,2-bis ((2,3-epoxypropoxy)methyl) butane and 1-(2,3-epoxypropoxy)-2-((2,3-epoxypropoxy)methyl)-2-hydroxymethyl butane",3,Petroleum & coal tar fractions,-4.521758565154406,8.327204011530789,35.148520274686334,22.23726152934097
mix-cresol,4,Inorganic compounds & metal salts,1.1013348014685187,-0.9887315405894207,-18.494675526497424,-0.40685876747868943
"2,4(or 2,5)-xylenol",6,"Polymers, fatty acids & surfactants",-2.9148686020043817,0.012844003887088395,-4.69983342966259,5.736010132737972
"2,2-spirobi(6-hydroxy-4,4,7-trimethylchromane)",6,"Polymers, fatty acids & surfactants",-4.4899554340508905,-2.0109816564608503,14.538234940246214,-27.154460698027222
"4-nonylphenol, reaction products with formaldehyde and dodecane-1-thiol",5,"Trade names, codes & biological materials",-1.2658341018823114,1.5103887544583392,11.011077752831307,14.799760324605769
"reaction mass of: 2-methoxy-4-(tetrahydro-4-methylene-2H-pyran-2-yl)-phenol; 4-(3,6-dihydro-4-methyl-2H-pyran-2-yl)-2-methoxyphenol",3,Petroleum & coal tar fractions,-5.283230313506457,7.508106015772731,46.591265218480835,23.558565065946702
"reaction mass of: isomers of 2-(2H-benzotriazol-2-yl)-4-methyl-(n)-dodecylphenol; isomers of 2-(2H-benzotriazol-2-yl)-4-methyl-(n)-tetracosylphenol; isomers of 2-(2H-benzotriazol-2-yl)-4-methyl-5,6-didodecyl-phenol. n = 5 or 6",3,Petroleum & coal tar fractions,-4.13669730111632,7.810977719874294,35.41036298627482,15.808167343331966
reaction mass of: 2-chloro-5-sec-tetradecylhydroquinones where sec-tetradecyl = 1-methyltridecyl; 1-ethyldodecyl; 1-propylundecyl; 1-butyldecyl; 1-pentylnonyl; 1-hexyloctyl,3,Petroleum & coal tar fractions,-4.564523705687853,8.340004228205594,36.7771675232019,0.6605852275261179
"reaction mass of: phenol, 6-(1,1-dimethylethyl)-4-tetrapropyl-2-[(2-hydroxy-5-tetra-propylphenyl)methyl (C41-compound) and methane, 2,2'-bis[6-(1,1-dimethyl-ethyl)-1-hydroxy-4-tetrapropyl-phenyl)]- (C45-compound); 2,6-bis(1,1-dimethylethyl)-4-tetra-propyl-phenol and 2-(1,1-dimethylethyl)-4-tetrapropyl-phenol; 2,6-bis[(6-(1,1-dimethylethyl)-1-hydroxy-4-tetrapropylphenyl)methyl]-4-(tetrapropyl)phenol and 2-[(6-(1,1-dimethylethyl)-1-hydroxy-4-tetrapropylphenylmethyl]-6-[1-hydroxy-4-tetrapropylphenyl)methyl]-4-(tetrapropyl)phenol",3,Petroleum & coal tar fractions,-4.935405263152453,6.606678746790798,41.309412448688384,-0.14041812652213267
"reaction mass of: 2,2'-[[(2-hydroxyethyl)imino]bis(methylene)bis[4-dodecylphenol]; formaldehyde, oligomer with 4-dodecyl phenol and 2-aminoethanol(n = 2); formaldehyde, oligomer with 4-dodecyl phenol and 2-aminoethanol(n = 3, 4 and higher)",3,Petroleum & coal tar fractions,-4.488574990477892,7.507560037226589,36.85245558979416,14.126978145484427
"reaction mass of: 1,2-naphthoquinonediazide-5-sulfonylchloride (or sulfonic acid)monoester with 4,4'-(1-(4-(1-(4-hydroxyphenyl)-1-methylethyl)phenyl)ethylidene)bisphenol; 1,2-naphthoquinonediazide-5-sulfonylchloride (or sulfonic acid)diester with 4,4'-(1-(4-(1-(4-hydroxyphenyl)-1-methylethyl)phenyl)ethylidene)bisphenol; 1,2-naphthoquinonediazide-5-sulfonylchloride (or sulfonic acid)triester with 4,4'-(1-(4-(1-(4-hydroxyphenyl)-1-methylethyl)phenyl)ethylidene)bisphenol",3,Petroleum & coal tar fractions,-4.730146416869494,6.395698331446559,42.60323996255547,6.239937946039271
"phenol, 4-dodecyl-, branched",6,"Polymers, fatty acids & surfactants",-2.697743901458117,0.36144378051272164,7.850832183346256,9.089658481580477
"phenol, 3-dodecyl-, branched",6,"Polymers, fatty acids & surfactants",-2.6472663967278924,0.4105810152005268,7.853534175800003,9.213355288443648
"phenol, (tetrapropenyl) derivatives",5,"Trade names, codes & biological materials",-2.6343674747613397,0.5572517143200947,8.127754623574221,9.635460501896572
"phenol, 2-dodecyl-, branched",6,"Polymers, fatty acids & surfactants",-2.658176907744738,0.3651040421437336,7.855978024298761,9.17602419021414
"nonylphenol, branched and linear, ethoxylated (with average molecular weight ≤ 1 540 g/mol) [includes ortho-, meta-, para- isomers or any combination thereof]",5,"Trade names, codes & biological materials",-2.5113506405023065,0.5122857318829609,6.041915187168622,9.007240648339321
"reaction mass of: 3a,4,5,6,7,7a-hexahydro-4,7-methano-1H-indene-6-carboxaldehyde; 3a,4,5,6,7,7a-hexahydro-4,7-methano-1H-indene-5-carboxaldehyde",3,Petroleum & coal tar fractions,-5.424677857604357,7.975920938105495,39.39748682513643,26.965036506788483
"reaction mass of: 2,2-dimethoxyethanal [this component is considered to be anhydrous in terms of identity, structure and composition. However, 2,2-dimethoxyethanal will exist in a hydrated form. 60 % anhydrous is equivalent to 70,4  % hydrate; water(Including free water and water in hydrated 2,2-dimethoxyethanal)]",3,Petroleum & coal tar fractions,-5.158924588408801,8.22889449462405,34.436903077641134,3.8150269036067583
"reaction mass of: (1RS, 2RS, 3SR, 6RS, 9SR)-9-methoxytricyclo[5.2.1.0(2,6)]decane-3-carbaldehyde; (1RS, 2RS, 3RS, 6RS, 8SR)-8-methoxytricyclo[5.2.1.0(2,6)]decane-3-carbaldehyde; (1RS, 2RS, 4SR, 6RS, 8SR)-8-methoxytricyclo[5.2.1.0(2,6)]decane-4-carbaldehyde",3,Petroleum & coal tar fractions,-5.2655315487054315,8.754048608393582,33.02943267820451,29.237773323977986
hydroxyisohexyl 3-cyclohexene carboxaldehyde (INCI); reaction mass of 4-(4-hydroxy-4-methylpentyl)cyclohex-3-ene-1-carbaldehyde and 3-(4-hydroxy-4-methylpentyl)cyclohex-3-ene-1-carbaldehyde,3,Petroleum & coal tar fractions,-5.041290291991564,8.855509065241726,32.160735646819504,28.906850939620917
"5(or 6)-tert-butyl-2'-chloro-6'-ethylamino-3',7'-dimethylspiro(isobenzofuran-1(1H),9'-xanthene)-3-one",6,"Polymers, fatty acids & surfactants",-4.758534440245959,-1.3406833185244489,17.731701779513553,-21.786557376276928
"reaction mass of: trans-2,4-dimethyl-2-(5,6,7,8-tetrahydro-5,5,8,8-tetramethyl-naphthalene-2-yl)-1,3-dioxolane; cis-2,4-dimethyl-2-(5,6,7,8-tetrahydro-5,5,8,8-tetramethyl-naphthalene-2-yl)-1,3-dioxolane",3,Petroleum & coal tar fractions,-5.051648148742053,8.128126405329617,37.362126224171455,24.333424072162256
"reaction mass of: (1R*, 2S*)-2-acetyl-1,2,3,4,5,6,7,8-octahydro-1,2,8,8-tetramethylnaphthalene; (2R*, 3S*)-2-acetyl-1,2,3,4,5,6,7,8-octahydro-2,3,8,8-tetramethylnaphthalene",3,Petroleum & coal tar fractions,-5.3995037166741815,8.030691407771023,40.07847431332569,26.121670715090474
"reaction mass of: butan-2-one oxime; syn-O,O'-di(butan-2-one oxime)diethoxysilane",3,Petroleum & coal tar fractions,-4.921963700499865,8.079621575922879,31.88192455553395,23.22003812783216
reaction mass of: (E)-oxacyclohexadec-12-en-2-one; (E)-oxacyclohexadec-13-en-2-one; a) (Z)-oxacyclohexadec-(12)-en-2-one and b) (Z)-oxacyclohexadec-(13)-en-2-one,3,Petroleum & coal tar fractions,-5.27520466729674,8.164967797846707,39.993134097996396,30.578204007451824
"N-[ethyl(3-methylbutyl)amino]-3-methyl-1-phenyl-spiro[[1]benzo-pyrano[2,3-c]pyrazole-4(1H), 1'(3'H)-isobenzofuran]-3'-one",6,"Polymers, fatty acids & surfactants",-5.146585473265978,-1.136972881703465,24.099106442438114,-24.576365174071878
"reaction mass of: 1,5-bis[(2-ethylhexyl)amino]-9,10-anthracenedione; 1-[(2-ethylhexyl)amino]-5-[3-[(2-ethylhexyl)oxy]propyl]amino-9,10-anthracenedione; 1,5-bis[3-[(2-ethylhexyl)oxy]propyl]amino-9,10-anthracenedione; 1-[(2-ethylhexyl)amino]-5-[(3-methoxypropyl)amino]-9,10-anthracene dione; 1-[3-[(2-ethylhexyl)oxy]propyl]amino-5-[(3-methoxypropyl)amino]-9,10-anthracenedione; 1,5-bis[(3-methyloxypropyl)amino]-9,10-anthracenedione",3,Petroleum & coal tar fractions,-5.20548392221007,6.794705175013454,38.53649732553784,5.562591839012131
"reaction mass of: (1RS, 2SR, 7SR, 8SR, E) 9 and 10-ethylidene-3-oxatricyclo[6.2.1.0(2,7)]undecan-4-one; (1RS, 2SR, 7SR, 8SR, Z)-10-ethylidene-3-oxatricyclo[6.2.1.0(2,7)]undecan-4-one; (1RS, 2SR, 7SR, 8SR, Z)-9-ethylidene-3-oxatricyclo[6.2.1.0(2,7)]undecan-4-one",3,Petroleum & coal tar fractions,-5.3308439342645135,8.623036645502957,37.42717149254539,31.768930218394658
salts of oxalic acid with the exception of those specified elsewhere in this Annex,4,Inorganic compounds & metal salts,-0.8344466774133174,-2.1534952892352033,-2.924688882562098,-10.171461486150418
"salts of 2,4-D",4,Inorganic compounds & metal salts,-0.6567336408761469,-1.5532266868639875,-2.3758975785905845,-3.5725192674338673
"salts and esters of 2,4,5-T; salts and esters of 2,4,5-trichlorophenoxy acetic acid",5,"Trade names, codes & biological materials",-0.22375393792662301,-0.5563815309096264,-1.9328712668209966,-5.695254837997478
salts of dichlorprop,4,Inorganic compounds & metal salts,-0.2955107776788203,-1.699681736378758,-4.642335991903376,-1.49841498385957
"salts of fenoprop; salts of 2-(2,4,5-trichlorophenoxy)propionic acid",4,Inorganic compounds & metal salts,-0.37160790845427194,-1.4808863176394391,-1.971318502978464,-5.644136713813673
salts of mecoprop,4,Inorganic compounds & metal salts,-0.2892441837457148,-1.7617058528948712,-4.692744760021596,-1.4258362649043896
salts and esters of MCPA,4,Inorganic compounds & metal salts,0.3414764316412481,-1.5245553030062604,-7.263112078956182,2.018930334132876
salts and esters of MCPB,4,Inorganic compounds & metal salts,0.185830167088178,-1.5620091928530622,-7.271501133678046,1.9905050782572322
"fluoroacetates, soluble",4,Inorganic compounds & metal salts,-3.6269788829949823,-2.248690582661717,10.158924640142896,-21.475547151896063
"salts of 2,4-DB",4,Inorganic compounds & metal salts,-0.5830077020791499,-1.557806826977818,-2.4233895671388175,-3.5683516210581
"8,9-dinorborn-5-ene-2,3-dicarboxylic anhydride",6,"Polymers, fatty acids & surfactants",-5.110325822081896,-0.9718270672846722,28.570433895138382,-17.93524181702371
2(or 3)-methylbutyl acetate,6,"Polymers, fatty acids & surfactants",-3.9058609096673456,-1.36004445686826,15.617683071833408,-9.356380110043542
monoalkyl or monoaryl or monoalkylaryl esters of acrylic acid with the exception of those specified elsewhere in this Annex,5,"Trade names, codes & biological materials",-0.1361728994515864,0.6509018765400959,3.6847383157814138,22.990419336693773
monoalkyl or monoaryl or monoalkyaryl esters of methacrylic acid with the exception of those specified elsewhere in this Annex,5,"Trade names, codes & biological materials",0.09716664865937552,0.42906340226641426,3.6454096708302424,22.91526864790359
diethanolamine salt of 4-CPA,4,Inorganic compounds & metal salts,-0.6182001917031733,-1.5074372066546369,-2.6270027968760172,-2.917179463535713
dimethyl (3-methyl-4-(5-nitro-3-ethoxycarbonyl-2-thienyl)azo)phenylnitrilodipropionate,6,"Polymers, fatty acids & surfactants",-4.936170109954211,-0.01615356638917198,32.03107880110972,-14.222428104719866
"reaction mass of dodecyl 3-(2,2,4,4-tetramethyl-21-oxo-7-oxa-3,20-diazadispiro(5,1,11,2)henicosan-20-yl)propionate and tetradecyl 3-(2,2,4,4-tetramethyl-21-oxo-7-oxa-3,20-diazadispiro(5,1,11,2)henicosan-20-yl)propionate",3,Petroleum & coal tar fractions,-5.011806973662707,7.359710477442653,45.286905841615464,7.053482467739075
reaction mass of α-3-(3-(2H-benzotriazol-2-yl)-5-tert-butyl-4-hydroxyphenyl)propionyl-ω-hydroxypoly(oxyethylene) and α-3-(3-(2H-benzotriazol-2-yl)-5-tert-butyl-4-hydroxyphenyl)propionyl-ω-3-(3-(2H-benzotriazol-2-yl)-5-tert-butyl-4-hydroxyphenyl)propionyloxypoly(oxyethylene),3,Petroleum & coal tar fractions,-4.534449109282824,8.08402087554446,34.063379779085246,15.959449100429957
methyl 3-sulphamoyl-2-thenoate,6,"Polymers, fatty acids & surfactants",-4.552673348632189,-1.2862870468188214,16.043902321010457,-9.42192303492287
zinc 2-hydroxy-5-C13-18alkylbenzoate,6,"Polymers, fatty acids & surfactants",-3.156596907821032,-1.8451176656771588,7.7216140452699555,-29.636615714919298
hydrogen sodium N-carboxylatoethyl-N-octadec-9-enylmaleamate,6,"Polymers, fatty acids & surfactants",-3.8221178142693963,-0.2277241049695896,5.506948567870527,-1.9069055764785212
"(chlorophenyl)(chlorotolyl)methane, mixed isomers",6,"Polymers, fatty acids & surfactants",4.3312468440863165,3.4201548324536395,28.890811611193563,7.8818136188103205
"reaction mass of O,O'-diisopropyl (pentathio)dithioformate and O,O'-diisopropyl (trithio)dithioformate and O,O'-diisopropyl (tetrathio)dithioformate",3,Petroleum & coal tar fractions,-4.5252103893426385,8.543291352839383,50.258496637479304,15.957732996315
"poly(oxypropylenecarbonyl-co-oxy(ethylethylene)carbonyl), containing 27 % hydroxyvalerate",6,"Polymers, fatty acids & surfactants",-1.9762315838006463,-0.17958956196793785,12.031087080660813,5.835086411960434
"glutamic acid, reaction products with N-(C12-14-alkyl)propylenediamine",5,"Trade names, codes & biological materials",-1.4188842861321893,1.3695068584393573,15.372501749014356,15.745677495431476
"2-ethoxyethyl 2-(4-(2,6-dihydro-2,6-dioxo-7-phenyl-1,5-dioxaindacen-3-yl)phenoxy)acetate",6,"Polymers, fatty acids & surfactants",-4.30360461160216,-1.3876261486102033,17.288741442271018,-12.208570399009226
6-docosyloxy-1-hydroxy-4-(1-(4-hydroxy-3-methylphenanthren-1-yl)-3-oxo-2-oxaphenalen-1-yl)naphthalene-2-carboxylic acid,6,"Polymers, fatty acids & surfactants",-4.468034753051135,-0.9787093175936626,23.329946914219676,-10.73418164425792
"reaction mass of 2-acryloyloxyethyl hydrogen cyclohexane-1,2-dicarboxylate and 2-methacryloyloxyethyl hydrogen cyclohexane-1,2-dicarboxylate",3,Petroleum & coal tar fractions,-4.692968854155871,8.623261712641629,30.825348727366578,26.890312168390114
"2-ethylhexanoic acid and its salts, with the exception of those specified elsewhere in this Annex",4,Inorganic compounds & metal salts,-0.8592387525704829,-2.1433307899523664,-2.8186323678013165,-10.226102932990788
"iso(C10-C14)alkyl (3,5-di-tert-butyl-4-hydroxyphenyl)methylthioacetate",6,"Polymers, fatty acids & surfactants",-3.493270882811877,-1.0633513702441144,19.882282451188203,-5.506881007584211
"potassium iron(III) 1,3-propanediamine-N,N,N',N'-tetraacetate hemihydrate",6,"Polymers, fatty acids & surfactants",-5.243204125609728,0.44742431506624947,14.609790430147516,-3.75635325657193
"reaction mass of: hydroxyaluminium bis[2-hydroxy-3,5-di-tert-butylbenzoate]; 3,5-di-tert-butyl-salicylic acid",3,Petroleum & coal tar fractions,-4.458001622405383,7.944492601008327,33.90941935953008,16.45117116480361
"tert-butyl (5S,6R,7R)-3-bromomethyl-5,8-dioxo-7-(2-(2-phenylacetamido)-5-thia-1-azabicyclo[4.2.0] oct-2-ene-2-carboxylate",6,"Polymers, fatty acids & surfactants",-5.3540067760613885,-1.3177113308001447,25.314571027916003,-16.937839167639687
"ammonium 7-(2,6-dimethyl-8-(2,2-dimethylbutyryloxy)-1,2,6,7,8,8a-hexahydro-1-naphthyl)-3,5-dihydroxyheptanoate",6,"Polymers, fatty acids & surfactants",-4.399625310149523,-1.2734656108904767,24.791733915454298,-12.54335661702667
"bis[(1-methylimidazol)-(2-ethyl-hexanoate)], zinc complex",6,"Polymers, fatty acids & surfactants",-3.1733632175591913,-1.848028756527989,9.33515539322436,-30.19277298237954
reaction mass of: 2-(hexylthio)ethylamine hydrochloride; sodium propionate,3,Petroleum & coal tar fractions,-4.457629212584826,7.482892774195583,37.051400113565244,12.181699160786453
reaction mass of isomers of: sodium phenethylnaphthalenesulfonate; sodium naphthylethylbenzenesulfonate,3,Petroleum & coal tar fractions,-4.454544076171252,8.108587525935086,34.08938209971351,14.169003321363403
reaction mass of n-octadecylaminodiethyl bis(hydrogen maleate); n-octadecylaminodiethyl hydrogen maleate hydrogenphthalate,3,Petroleum & coal tar fractions,-4.901435860839221,7.505539201350124,33.78533178308412,7.351353302511857
"reaction mass of branched and linear C7-C9 alkyl 3-[3-(2H-benzotriazol-2-yl)-5-(1,1-dimethylethyl)-4-hydroxyphenyl]propionates",3,Petroleum & coal tar fractions,-4.580859193053576,8.088083528132351,33.11672915987646,15.927543082693152
"reaction mass of: sodium 3,3'-(1,4-phenylenebis(carbonylimino-3,1-propanediylimino))bis(10-amino-6,13-dichloro-4,11-triphenodioxazinedisulfonate); lithium 3,3'-(1,4-phenylenebis-(carbonylimino-3,1-propanediyl-imino))bis(10-amino-6,13-dichloro)-4,11-triphenodioxazinedisulfonate (9:1)",3,Petroleum & coal tar fractions,-4.754793175902697,6.717585347742946,41.71404469707803,7.622570259489735
"reaction mass of: 7-(((3-aminophenyl)sulfonyl)amino)-naphthalene-1,3-disulfonic acid; sodium 7-(((3-aminophenyl)sulfonyl)amino)-naphthalene-1,3-disulfonate; potassium 7-(((3-aminophenyl)sulfonyl)amino)-naphthalene-1,3-disulfonate",3,Petroleum & coal tar fractions,-4.641748913970324,6.878909848780544,41.133301648837815,7.917510973449112
"reaction mass of: sodium/potassium 7-[[[3-[[4-((2-hydroxy-naphthyl)azo)phenyl]azo]phenyl]sulfonyl]amino]-naphthalene-1,3-disulfonate",3,Petroleum & coal tar fractions,-4.532732018676135,6.820575021357448,41.277583804115146,8.013856811906537
"O'-methyl O-(1-methyl-2-methacryloyloxy-ethyl)-1,2,3,6-tetrahydrophthalate",6,"Polymers, fatty acids & surfactants",-4.734916695800158,-1.4814057125140119,24.307514194033747,-14.932208819058669
"Tetrasodium (c-(3-(1-(3-(e-6-dichloro-5-cyanopyrimidin-f-yl(methyl)amino)propyl)-1,6-dihydro-2-hydroxy-4-methyl-6-oxo-3-pyridylazo)-4-sulfonatophenylsulfamoyl)phthalocyanine-a,b,d-trisulfonato(6-))nickelato II, where a is 1 or 2 or 3 or 4,b is 8 or 9 or 10 or 11,c is 15 or 16 or 17 or 18, d is 22 or 23 or 24 or 25 and where e and f together are 2 and 4 or 4 and 2 respectively",6,"Polymers, fatty acids & surfactants",-5.756191262450549,1.6585132108639788,17.92944775588691,-36.94933973380609
reaction mass (ratio not known) of: ammonium 1-C14-C18-alkyloxycarbonyl-2-(3-allyloxy-2-hydroxypropoxycarbonyl)ethane-1-sulfonate; ammonium 2-C14-C18-alkyloxycarbonyl-1-(3-allyloxy-2-hydroxypropoxycarbonyl)ethane-1-sulfonate,3,Petroleum & coal tar fractions,-4.756879338469836,7.169654630274684,37.05516088767588,9.205793241276325
dodecyl-ω-(C5/C6-cycloalkyl)alkyl carboxylate,6,"Polymers, fatty acids & surfactants",-4.051332005706164,-1.6382795347262311,28.485393691072563,-22.136841004465026
reaction mass of: [1-(methoxymethyl)-2-(C12-alkoxy)-ethoxy]acetic acid; [1-(methoxymethyl)-2-(C14-alkoxy)-ethoxy]acetic acid,3,Petroleum & coal tar fractions,-4.5263934223321405,7.578939221949489,31.87680271492812,19.063057000221747
"reaction mass of: N-aminoethylpiperazonium mono-2,4,6-trimethylnonyldiphenyl ether di-sulfonate; N-aminoethylpiperazonium di-2,4,6-trimethylnonyldiphenyl ether di-sulfonate",3,Petroleum & coal tar fractions,-4.758765229430529,7.033000253291042,40.917220708355906,14.33826758036459
sodium 2-benzoyloxy-1-hydroxyethane-sulfonate,6,"Polymers, fatty acids & surfactants",-4.202442177977892,0.1539686249207569,25.956024063770933,-6.934760071020021
"reaction mass of: tetrasodium phosphonoethane-1,2-dicarboxylate; hexasodium phosphonobutane-1,2,3,4-tetracarboxylate",3,Petroleum & coal tar fractions,-4.22616959497008,7.103608869166286,35.79556897724421,10.924088914214263
reaction mass of: pentaerythriol tetraesters with heptanoic acid and 2-ethylhexanoic acid,3,Petroleum & coal tar fractions,-4.7236075489190545,8.294610284418972,7.738157872314716,31.031856101851613
"trisodium [2-(5-chloro-2,6-difluoropyrimidin-4-ylamino)-5-(b-sulfamoyl-c,d-sulfonatophthalocyanin-a-yl-K4,N29,N30,N31,N32-sulfonylamino)benzoato(5-)]cuprate(II) where a=1,2,3,4 b=8,9,10,11 c=15,16,17,18 d=22,23,24,25",6,"Polymers, fatty acids & surfactants",-5.289287099089953,0.3524075673531605,37.12879707917995,-12.629523936702851
reaction mass of: dodecanoic acid; poly(1-7)lactate esters of dodecanoic acid,3,Petroleum & coal tar fractions,-4.243778714385363,7.709366105646999,12.785214505789902,34.61234745506717
reaction mass of: tetradecanoic acid; poly(1-7)lactate esters of tetradecanoic acid,3,Petroleum & coal tar fractions,-4.2495451061395135,7.829458497614772,13.226148701910697,34.53280018784144
"esters of 2,4-D",5,"Trade names, codes & biological materials",-0.05195892735991159,0.5994222985219074,4.391034279347921,17.874463953407002
"reaction mass of: N,N-di(hydrogenated alkyl C14-C18)phtalamic acid; dihydrogenated alkyl (C14-C18)amine",3,Petroleum & coal tar fractions,-4.698352345671984,7.426200173945339,41.610906594472056,14.969908731625956
"reaction mass of: sodium 2-(C12-18-n-alkyl)amino-1,4-butandioate; sodium 2-octadecenyl-amino-1,4-butandioate",3,Petroleum & coal tar fractions,-4.51353360101256,7.256258271784694,37.45853921694283,12.222937341509041
"reaction mass of: dodecyl N-(2,2,6,6-tetramethylpiperidin-4-yl)-β-alaninate; tetradecyl N-(2,2,6,6-tetramethylpiperidin-4-yl)-β-alaninate",3,Petroleum & coal tar fractions,-4.964583882537219,7.664481900782497,40.823401636602334,14.620913876813068
di-tert-(C12-14)-alkylammonium 2-benzothiazolylthiosuccinate,6,"Polymers, fatty acids & surfactants",-5.323304661956164,-0.5316806210566448,20.361639990474576,-25.52892851216951
"1,3-bis(4-benzoyl-3-hydroxyphenoxy)prop-2-yl acetate",6,"Polymers, fatty acids & surfactants",-3.96054459497008,-1.0856602562952924,17.990635575980065,-5.291069233063573
"4,7-methanooctahydro-1H-indene-diyldimethyl bis(2-carboxybenzoate)",6,"Polymers, fatty acids & surfactants",-3.796939858641955,-1.423964716343968,10.03659086319717,-16.993562424621782
reaction mass of: 3-(N-(3-dimethylaminopropyl)-(C4-8)perfluoroalkylsulfonamido)propionic acid; N-[dimethyl-3-(C4-8-perfluoroalkylsulfonamido)propylammonium propionate; 3-(N-(3-dimethyl-propylammonium)-(C4-8)perfluoroalkylsulfonamido)propionic acid propionate,3,Petroleum & coal tar fractions,-4.756629952636096,7.5144026504468036,43.5357659377523,18.03875643338019
"mono-(tetrapropylammonium) hydrogen 2,2'-dithiobisbenzoate",6,"Polymers, fatty acids & surfactants",-4.98750353738341,-0.854760087876408,19.778626234936496,-25.710825236850003
"ethyl trans-2,2,6-trimethylcyclohexanecarboxylate",6,"Polymers, fatty acids & surfactants",-4.626541146483752,-1.9909100307513166,30.09108662174467,-22.89194047074397
